warehouse_name,date,storage,next_day_storage
Microwave Popcorn,2024-03-31,6,5.0
Microwave Popcorn,2024-04-01,5,5.0
Microwave Popcorn,2024-04-02,5,4.0
Microwave Popcorn,2024-04-03,4,4.0
Microwave Popcorn,2024-04-04,4,4.0
Microwave Popcorn,2024-04-05,4,4.0
Microwave Popcorn,2024-04-06,4,4.0
Microwave Popcorn,2024-04-07,4,4.0
Microwave Popcorn,2024-04-08,4,4.0
Microwave Popcorn,2024-04-09,4,6.0
Microwave Popcorn,2024-04-10,6,6.0
Microwave Popcorn,2024-04-11,6,8.0
Microwave Popcorn,2024-04-12,8,8.0
Microwave Popcorn,2024-04-13,8,7.0
Microwave Popcorn,2024-04-14,7,6.0
Microwave Popcorn,2024-04-15,6,5.0
Microwave Popcorn,2024-04-16,5,5.0
Microwave Popcorn,2024-04-17,5,5.0
Microwave Popcorn,2024-04-18,5,6.0
Microwave Popcorn,2024-04-19,6,5.0
Microwave Popcorn,2024-04-20,5,5.0
Microwave Popcorn,2024-04-21,5,4.0
Microwave Popcorn,2024-04-22,4,4.0
Microwave Popcorn,2024-04-23,4,4.0
Microwave Popcorn,2024-04-24,4,4.0
Microwave Popcorn,2024-04-25,4,5.0
Microwave Popcorn,2024-04-26,5,4.0
Microwave Popcorn,2024-04-27,4,6.0
Microwave Popcorn,2024-04-28,6,9.0
Microwave Popcorn,2024-04-29,9,6.0
Microwave Popcorn,2024-04-30,6,5.0
Microwave Popcorn,2024-05-01,5,5.0
Microwave Popcorn,2024-05-02,5,5.0
Microwave Popcorn,2024-05-03,5,5.0
Microwave Popcorn,2024-05-04,5,4.0
Microwave Popcorn,2024-05-05,4,8.0
Microwave Popcorn,2024-05-06,8,10.0
Microwave Popcorn,2024-05-07,10,7.0
Microwave Popcorn,2024-05-08,7,6.0
Microwave Popcorn,2024-05-09,6,6.0
Microwave Popcorn,2024-05-10,6,6.0
Microwave Popcorn,2024-05-11,6,6.0
Microwave Popcorn,2024-05-12,6,8.0
Microwave Popcorn,2024-05-13,8,8.0
Microwave Popcorn,2024-05-14,8,8.0
Microwave Popcorn,2024-05-15,8,12.0
Microwave Popcorn,2024-05-16,12,22.0
Microwave Popcorn,2024-05-17,22,19.0
Microwave Popcorn,2024-05-18,19,20.0
Microwave Popcorn,2024-05-19,20,11.0
Microwave Popcorn,2024-05-20,11,9.0
Microwave Popcorn,2024-05-21,9,8.0
Microwave Popcorn,2024-05-22,8,6.0
Microwave Popcorn,2024-05-23,6,6.0
Microwave Popcorn,2024-05-24,6,5.0
Microwave Popcorn,2024-05-25,5,5.0
Microwave Popcorn,2024-05-26,5,4.0
Microwave Popcorn,2024-05-27,4,4.0
Microwave Popcorn,2024-05-28,4,4.0
Microwave Popcorn,2024-05-29,4,4.0
Microwave Popcorn,2024-05-30,4,4.0
Microwave Popcorn,2024-05-31,4,4.0
Microwave Popcorn,2024-06-01,4,4.0
Microwave Popcorn,2024-06-02,4,4.0
Microwave Popcorn,2024-06-03,4,4.0
Microwave Popcorn,2024-06-04,4,5.0
Microwave Popcorn,2024-06-05,5,
Olive Oil,2024-02-05,28,26.0
Olive Oil,2024-02-06,26,27.0
Olive Oil,2024-02-07,27,26.0
Olive Oil,2024-02-08,26,25.0
Olive Oil,2024-02-09,25,24.0
Olive Oil,2024-02-10,24,26.0
Olive Oil,2024-02-11,26,27.0
Olive Oil,2024-02-12,27,28.0
Olive Oil,2024-02-13,28,26.0
Olive Oil,2024-02-14,26,25.0
Olive Oil,2024-02-15,25,25.0
Olive Oil,2024-02-16,25,24.0
Olive Oil,2024-02-17,24,27.0
Olive Oil,2024-02-18,27,27.0
Olive Oil,2024-02-19,27,27.0
Olive Oil,2024-02-20,27,28.0
Olive Oil,2024-02-21,28,28.0
Olive Oil,2024-02-22,28,27.0
Olive Oil,2024-02-23,27,26.0
Olive Oil,2024-02-24,26,29.0
Olive Oil,2024-02-25,29,28.0
Olive Oil,2024-02-26,28,29.0
Olive Oil,2024-02-27,29,33.0
Olive Oil,2024-02-28,33,29.0
Olive Oil,2024-02-29,29,28.0
Olive Oil,2024-03-01,28,29.0
Olive Oil,2024-03-02,29,32.0
Olive Oil,2024-03-03,32,40.0
Olive Oil,2024-03-04,40,31.0
Olive Oil,2024-03-05,31,30.0
Olive Oil,2024-03-06,30,37.0
Olive Oil,2024-03-07,37,36.0
Olive Oil,2024-03-08,36,32.0
Olive Oil,2024-03-09,32,33.0
Olive Oil,2024-03-10,33,33.0
Olive Oil,2024-03-11,33,37.0
Olive Oil,2024-03-12,37,37.0
Olive Oil,2024-03-13,37,35.0
Olive Oil,2024-03-14,35,32.0
Olive Oil,2024-03-15,32,29.0
Olive Oil,2024-03-16,29,31.0
Olive Oil,2024-03-17,31,33.0
Olive Oil,2024-03-18,33,33.0
Olive Oil,2024-03-19,33,34.0
Olive Oil,2024-03-20,34,32.0
Olive Oil,2024-03-21,32,31.0
Olive Oil,2024-03-22,31,32.0
Olive Oil,2024-03-23,32,35.0
Olive Oil,2024-03-24,35,36.0
Olive Oil,2024-03-25,36,35.0
Olive Oil,2024-03-26,35,36.0
Olive Oil,2024-03-27,36,37.0
Olive Oil,2024-03-28,37,39.0
Olive Oil,2024-03-29,39,37.0
Olive Oil,2024-03-30,37,39.0
Olive Oil,2024-03-31,39,40.0
Olive Oil,2024-04-01,40,35.0
Olive Oil,2024-04-02,35,32.0
Olive Oil,2024-04-03,32,30.0
Olive Oil,2024-04-04,30,30.0
Olive Oil,2024-04-05,30,29.0
Olive Oil,2024-04-06,29,28.0
Olive Oil,2024-04-07,28,29.0
Olive Oil,2024-04-08,29,28.0
Olive Oil,2024-04-09,28,32.0
Olive Oil,2024-04-10,32,34.0
Olive Oil,2024-04-11,34,38.0
Olive Oil,2024-04-12,38,37.0
Olive Oil,2024-04-13,37,35.0
Olive Oil,2024-04-14,35,39.0
Olive Oil,2024-04-15,39,34.0
Olive Oil,2024-04-16,34,32.0
Olive Oil,2024-04-17,32,32.0
Olive Oil,2024-04-18,32,33.0
Olive Oil,2024-04-19,33,31.0
Olive Oil,2024-04-20,31,33.0
Olive Oil,2024-04-21,33,36.0
Olive Oil,2024-04-22,36,33.0
Olive Oil,2024-04-23,33,32.0
Olive Oil,2024-04-24,32,37.0
Olive Oil,2024-04-25,37,33.0
Olive Oil,2024-04-26,33,30.0
Olive Oil,2024-04-27,30,41.0
Olive Oil,2024-04-28,41,71.0
Olive Oil,2024-04-29,71,47.0
Olive Oil,2024-04-30,47,43.0
Olive Oil,2024-05-01,43,47.0
Olive Oil,2024-05-02,47,38.0
Olive Oil,2024-05-03,38,38.0
Olive Oil,2024-05-04,38,40.0
Olive Oil,2024-05-05,40,54.0
Olive Oil,2024-05-06,54,102.0
Olive Oil,2024-05-07,102,64.0
Olive Oil,2024-05-08,64,46.0
Olive Oil,2024-05-09,46,45.0
Olive Oil,2024-05-10,45,44.0
Olive Oil,2024-05-11,44,46.0
Olive Oil,2024-05-12,46,46.0
Olive Oil,2024-05-13,46,47.0
Olive Oil,2024-05-14,47,44.0
Olive Oil,2024-05-15,44,53.0
Olive Oil,2024-05-16,53,114.0
Olive Oil,2024-05-17,114,70.0
Olive Oil,2024-05-18,70,42.0
Olive Oil,2024-05-19,42,34.0
Olive Oil,2024-05-20,34,35.0
Olive Oil,2024-05-21,35,33.0
Olive Oil,2024-05-22,33,35.0
Olive Oil,2024-05-23,35,33.0
Olive Oil,2024-05-24,33,31.0
Olive Oil,2024-05-25,31,33.0
Olive Oil,2024-05-26,33,35.0
Olive Oil,2024-05-27,35,33.0
Olive Oil,2024-05-28,33,32.0
Olive Oil,2024-05-29,32,32.0
Olive Oil,2024-05-30,32,31.0
Olive Oil,2024-05-31,31,30.0
Olive Oil,2024-06-01,30,34.0
Olive Oil,2024-06-02,34,32.0
Olive Oil,2024-06-03,32,33.0
Olive Oil,2024-06-04,33,33.0
Olive Oil,2024-06-05,33,
Paper Plates,2024-02-05,46,46.0
Paper Plates,2024-02-06,46,46.0
Paper Plates,2024-02-07,46,46.0
Paper Plates,2024-02-08,46,49.0
Paper Plates,2024-02-09,49,47.0
Paper Plates,2024-02-10,47,44.0
Paper Plates,2024-02-11,44,47.0
Paper Plates,2024-02-12,47,48.0
Paper Plates,2024-02-13,48,52.0
Paper Plates,2024-02-14,52,50.0
Paper Plates,2024-02-15,50,49.0
Paper Plates,2024-02-16,49,48.0
Paper Plates,2024-02-17,48,47.0
Paper Plates,2024-02-18,47,45.0
Paper Plates,2024-02-19,45,50.0
Paper Plates,2024-02-20,50,50.0
Paper Plates,2024-02-21,50,49.0
Paper Plates,2024-02-22,49,52.0
Paper Plates,2024-02-23,52,48.0
Paper Plates,2024-02-24,48,47.0
Paper Plates,2024-02-25,47,49.0
Paper Plates,2024-02-26,49,49.0
Paper Plates,2024-02-27,49,51.0
Paper Plates,2024-02-28,51,51.0
Paper Plates,2024-02-29,51,51.0
Paper Plates,2024-03-01,51,50.0
Paper Plates,2024-03-02,50,49.0
Paper Plates,2024-03-03,49,49.0
Paper Plates,2024-03-04,49,52.0
Paper Plates,2024-03-05,52,53.0
Paper Plates,2024-03-06,53,52.0
Paper Plates,2024-03-07,52,60.0
Paper Plates,2024-03-08,60,53.0
Paper Plates,2024-03-09,53,52.0
Paper Plates,2024-03-10,52,53.0
Paper Plates,2024-03-11,53,56.0
Paper Plates,2024-03-12,56,58.0
Paper Plates,2024-03-13,58,58.0
Paper Plates,2024-03-14,58,58.0
Paper Plates,2024-03-15,58,54.0
Paper Plates,2024-03-16,54,55.0
Paper Plates,2024-03-17,55,57.0
Paper Plates,2024-03-18,57,57.0
Paper Plates,2024-03-19,57,57.0
Paper Plates,2024-03-20,57,57.0
Paper Plates,2024-03-21,57,55.0
Paper Plates,2024-03-22,55,56.0
Paper Plates,2024-03-23,56,55.0
Paper Plates,2024-03-24,55,55.0
Paper Plates,2024-03-25,55,57.0
Paper Plates,2024-03-26,57,61.0
Paper Plates,2024-03-27,61,62.0
Paper Plates,2024-03-28,62,63.0
Paper Plates,2024-03-29,63,58.0
Paper Plates,2024-03-30,58,60.0
Paper Plates,2024-03-31,60,61.0
Paper Plates,2024-04-01,61,61.0
Paper Plates,2024-04-02,61,60.0
Paper Plates,2024-04-03,60,55.0
Paper Plates,2024-04-04,55,50.0
Paper Plates,2024-04-05,50,47.0
Paper Plates,2024-04-06,47,43.0
Paper Plates,2024-04-07,43,40.0
Paper Plates,2024-04-08,40,40.0
Paper Plates,2024-04-09,40,42.0
Paper Plates,2024-04-10,42,45.0
Paper Plates,2024-04-11,45,47.0
Paper Plates,2024-04-12,47,52.0
Paper Plates,2024-04-13,52,52.0
Paper Plates,2024-04-14,52,54.0
Paper Plates,2024-04-15,54,52.0
Paper Plates,2024-04-16,52,53.0
Paper Plates,2024-04-17,53,51.0
Paper Plates,2024-04-18,51,54.0
Paper Plates,2024-04-19,54,53.0
Paper Plates,2024-04-20,53,53.0
Paper Plates,2024-04-21,53,52.0
Paper Plates,2024-04-22,52,56.0
Paper Plates,2024-04-23,56,56.0
Paper Plates,2024-04-24,56,55.0
Paper Plates,2024-04-25,55,59.0
Paper Plates,2024-04-26,59,56.0
Paper Plates,2024-04-27,56,56.0
Paper Plates,2024-04-28,56,68.0
Paper Plates,2024-04-29,68,78.0
Paper Plates,2024-04-30,78,65.0
Paper Plates,2024-05-01,65,67.0
Paper Plates,2024-05-02,67,66.0
Paper Plates,2024-05-03,66,61.0
Paper Plates,2024-05-04,61,59.0
Paper Plates,2024-05-05,59,58.0
Paper Plates,2024-05-06,58,94.0
Paper Plates,2024-05-07,94,105.0
Paper Plates,2024-05-08,105,80.0
Paper Plates,2024-05-09,80,71.0
Paper Plates,2024-05-10,71,69.0
Paper Plates,2024-05-11,69,64.0
Paper Plates,2024-05-12,64,67.0
Paper Plates,2024-05-13,67,70.0
Paper Plates,2024-05-14,70,70.0
Paper Plates,2024-05-15,70,68.0
Paper Plates,2024-05-16,68,96.0
Paper Plates,2024-05-17,96,111.0
Paper Plates,2024-05-18,111,96.0
Paper Plates,2024-05-19,96,77.0
Paper Plates,2024-05-20,77,74.0
Paper Plates,2024-05-21,74,72.0
Paper Plates,2024-05-22,72,65.0
Paper Plates,2024-05-23,65,69.0
Paper Plates,2024-05-24,69,68.0
Paper Plates,2024-05-25,68,65.0
Paper Plates,2024-05-26,65,64.0
Paper Plates,2024-05-27,64,71.0
Paper Plates,2024-05-28,71,64.0
Paper Plates,2024-05-29,64,63.0
Paper Plates,2024-05-30,63,61.0
Paper Plates,2024-05-31,61,60.0
Paper Plates,2024-06-01,60,60.0
Paper Plates,2024-06-02,60,61.0
Paper Plates,2024-06-03,61,64.0
Paper Plates,2024-06-04,64,63.0
Paper Plates,2024-06-05,63,
Paper Towels,2024-02-05,17,14.0
Paper Towels,2024-02-06,14,15.0
Paper Towels,2024-02-07,15,24.0
Paper Towels,2024-02-08,24,18.0
Paper Towels,2024-02-09,18,15.0
Paper Towels,2024-02-10,15,13.0
Paper Towels,2024-02-11,13,15.0
Paper Towels,2024-02-12,15,13.0
Paper Towels,2024-02-13,13,16.0
Paper Towels,2024-02-14,16,21.0
Paper Towels,2024-02-15,21,17.0
Paper Towels,2024-02-16,17,14.0
Paper Towels,2024-02-17,14,13.0
Paper Towels,2024-02-18,13,16.0
Paper Towels,2024-02-19,16,14.0
Paper Towels,2024-02-20,14,18.0
Paper Towels,2024-02-21,18,23.0
Paper Towels,2024-02-22,23,18.0
Paper Towels,2024-02-23,18,15.0
Paper Towels,2024-02-24,15,15.0
Paper Towels,2024-02-25,15,16.0
Paper Towels,2024-02-26,16,15.0
Paper Towels,2024-02-27,15,18.0
Paper Towels,2024-02-28,18,25.0
Paper Towels,2024-02-29,25,19.0
Paper Towels,2024-03-01,19,15.0
Paper Towels,2024-03-02,15,15.0
Paper Towels,2024-03-03,15,16.0
Paper Towels,2024-03-04,16,17.0
Paper Towels,2024-03-05,17,17.0
Paper Towels,2024-03-06,17,32.0
Paper Towels,2024-03-07,32,28.0
Paper Towels,2024-03-08,28,23.0
Paper Towels,2024-03-09,23,18.0
Paper Towels,2024-03-10,18,20.0
Paper Towels,2024-03-11,20,23.0
Paper Towels,2024-03-12,23,31.0
Paper Towels,2024-03-13,31,31.0
Paper Towels,2024-03-14,31,28.0
Paper Towels,2024-03-15,28,22.0
Paper Towels,2024-03-16,22,16.0
Paper Towels,2024-03-17,16,21.0
Paper Towels,2024-03-18,21,18.0
Paper Towels,2024-03-19,18,27.0
Paper Towels,2024-03-20,27,35.0
Paper Towels,2024-03-21,35,28.0
Paper Towels,2024-03-22,28,23.0
Paper Towels,2024-03-23,23,19.0
Paper Towels,2024-03-24,19,31.0
Paper Towels,2024-03-25,31,28.0
Paper Towels,2024-03-26,28,28.0
Paper Towels,2024-03-27,28,33.0
Paper Towels,2024-03-28,33,32.0
Paper Towels,2024-03-29,32,28.0
Paper Towels,2024-03-30,28,28.0
Paper Towels,2024-03-31,28,29.0
Paper Towels,2024-04-01,29,28.0
Paper Towels,2024-04-02,28,26.0
Paper Towels,2024-04-03,26,22.0
Paper Towels,2024-04-04,22,19.0
Paper Towels,2024-04-05,19,15.0
Paper Towels,2024-04-06,15,11.0
Paper Towels,2024-04-07,11,12.0
Paper Towels,2024-04-08,12,14.0
Paper Towels,2024-04-09,14,17.0
Paper Towels,2024-04-10,17,21.0
Paper Towels,2024-04-11,21,17.0
Paper Towels,2024-04-12,17,16.0
Paper Towels,2024-04-13,16,15.0
Paper Towels,2024-04-14,15,18.0
Paper Towels,2024-04-15,18,18.0
Paper Towels,2024-04-16,18,18.0
Paper Towels,2024-04-17,18,25.0
Paper Towels,2024-04-18,25,22.0
Paper Towels,2024-04-19,22,17.0
Paper Towels,2024-04-20,17,14.0
Paper Towels,2024-04-21,14,24.0
Paper Towels,2024-04-22,24,19.0
Paper Towels,2024-04-23,19,23.0
Paper Towels,2024-04-24,23,33.0
Paper Towels,2024-04-25,33,22.0
Paper Towels,2024-04-26,22,19.0
Paper Towels,2024-04-27,19,27.0
Paper Towels,2024-04-28,27,38.0
Paper Towels,2024-04-29,38,22.0
Paper Towels,2024-04-30,22,23.0
Paper Towels,2024-05-01,23,36.0
Paper Towels,2024-05-02,36,27.0
Paper Towels,2024-05-03,27,21.0
Paper Towels,2024-05-04,21,23.0
Paper Towels,2024-05-05,23,33.0
Paper Towels,2024-05-06,33,48.0
Paper Towels,2024-05-07,48,33.0
Paper Towels,2024-05-08,33,33.0
Paper Towels,2024-05-09,33,30.0
Paper Towels,2024-05-10,30,27.0
Paper Towels,2024-05-11,27,20.0
Paper Towels,2024-05-12,20,27.0
Paper Towels,2024-05-13,27,23.0
Paper Towels,2024-05-14,23,28.0
Paper Towels,2024-05-15,28,39.0
Paper Towels,2024-05-16,39,75.0
Paper Towels,2024-05-17,75,32.0
Paper Towels,2024-05-18,32,25.0
Paper Towels,2024-05-19,25,27.0
Paper Towels,2024-05-20,27,21.0
Paper Towels,2024-05-21,21,22.0
Paper Towels,2024-05-22,22,24.0
Paper Towels,2024-05-23,24,21.0
Paper Towels,2024-05-24,21,17.0
Paper Towels,2024-05-25,17,15.0
Paper Towels,2024-05-26,15,16.0
Paper Towels,2024-05-27,16,14.0
Paper Towels,2024-05-28,14,17.0
Paper Towels,2024-05-29,17,24.0
Paper Towels,2024-05-30,24,24.0
Paper Towels,2024-05-31,24,20.0
Paper Towels,2024-06-01,20,18.0
Paper Towels,2024-06-02,18,19.0
Paper Towels,2024-06-03,19,17.0
Paper Towels,2024-06-04,17,18.0
Paper Towels,2024-06-05,18,
Pasta,2024-02-05,45,45.0
Pasta,2024-02-06,45,43.0
Pasta,2024-02-07,43,44.0
Pasta,2024-02-08,44,40.0
Pasta,2024-02-09,40,41.0
Pasta,2024-02-10,41,40.0
Pasta,2024-02-11,40,41.0
Pasta,2024-02-12,41,42.0
Pasta,2024-02-13,42,42.0
Pasta,2024-02-14,42,42.0
Pasta,2024-02-15,42,43.0
Pasta,2024-02-16,43,38.0
Pasta,2024-02-17,38,41.0
Pasta,2024-02-18,41,47.0
Pasta,2024-02-19,47,46.0
Pasta,2024-02-20,46,46.0
Pasta,2024-02-21,46,44.0
Pasta,2024-02-22,44,45.0
Pasta,2024-02-23,45,45.0
Pasta,2024-02-24,45,50.0
Pasta,2024-02-25,50,46.0
Pasta,2024-02-26,46,49.0
Pasta,2024-02-27,49,48.0
Pasta,2024-02-28,48,51.0
Pasta,2024-02-29,51,45.0
Pasta,2024-03-01,45,49.0
Pasta,2024-03-02,49,49.0
Pasta,2024-03-03,49,53.0
Pasta,2024-03-04,53,52.0
Pasta,2024-03-05,52,57.0
Pasta,2024-03-06,57,53.0
Pasta,2024-03-07,53,59.0
Pasta,2024-03-08,59,50.0
Pasta,2024-03-09,50,50.0
Pasta,2024-03-10,50,54.0
Pasta,2024-03-11,54,55.0
Pasta,2024-03-12,55,59.0
Pasta,2024-03-13,59,58.0
Pasta,2024-03-14,58,56.0
Pasta,2024-03-15,56,52.0
Pasta,2024-03-16,52,51.0
Pasta,2024-03-17,51,51.0
Pasta,2024-03-18,51,53.0
Pasta,2024-03-19,53,55.0
Pasta,2024-03-20,55,54.0
Pasta,2024-03-21,54,56.0
Pasta,2024-03-22,56,53.0
Pasta,2024-03-23,53,52.0
Pasta,2024-03-24,52,55.0
Pasta,2024-03-25,55,57.0
Pasta,2024-03-26,57,60.0
Pasta,2024-03-27,60,63.0
Pasta,2024-03-28,63,61.0
Pasta,2024-03-29,61,61.0
Pasta,2024-03-30,61,63.0
Pasta,2024-03-31,63,66.0
Pasta,2024-04-01,66,63.0
Pasta,2024-04-02,63,61.0
Pasta,2024-04-03,61,47.0
Pasta,2024-04-04,47,55.0
Pasta,2024-04-05,55,48.0
Pasta,2024-04-06,48,46.0
Pasta,2024-04-07,46,44.0
Pasta,2024-04-08,44,44.0
Pasta,2024-04-09,44,47.0
Pasta,2024-04-10,47,46.0
Pasta,2024-04-11,46,53.0
Pasta,2024-04-12,53,50.0
Pasta,2024-04-13,50,49.0
Pasta,2024-04-14,49,50.0
Pasta,2024-04-15,50,51.0
Pasta,2024-04-16,51,49.0
Pasta,2024-04-17,49,49.0
Pasta,2024-04-18,49,48.0
Pasta,2024-04-19,48,50.0
Pasta,2024-04-20,50,48.0
Pasta,2024-04-21,48,51.0
Pasta,2024-04-22,51,51.0
Pasta,2024-04-23,51,51.0
Pasta,2024-04-24,51,57.0
Pasta,2024-04-25,57,51.0
Pasta,2024-04-26,51,50.0
Pasta,2024-04-27,50,48.0
Pasta,2024-04-28,48,75.0
Pasta,2024-04-29,75,75.0
Pasta,2024-04-30,75,63.0
Pasta,2024-05-01,63,64.0
Pasta,2024-05-02,64,59.0
Pasta,2024-05-03,59,59.0
Pasta,2024-05-04,59,55.0
Pasta,2024-05-05,55,55.0
Pasta,2024-05-06,55,107.0
Pasta,2024-05-07,107,94.0
Pasta,2024-05-08,94,75.0
Pasta,2024-05-09,75,70.0
Pasta,2024-05-10,70,64.0
Pasta,2024-05-11,64,64.0
Pasta,2024-05-12,64,66.0
Pasta,2024-05-13,66,67.0
Pasta,2024-05-14,67,69.0
Pasta,2024-05-15,69,63.0
Pasta,2024-05-16,63,115.0
Pasta,2024-05-17,115,112.0
Pasta,2024-05-18,112,84.0
Pasta,2024-05-19,84,71.0
Pasta,2024-05-20,71,61.0
Pasta,2024-05-21,61,64.0
Pasta,2024-05-22,64,56.0
Pasta,2024-05-23,56,56.0
Pasta,2024-05-24,56,53.0
Pasta,2024-05-25,53,53.0
Pasta,2024-05-26,53,56.0
Pasta,2024-05-27,56,56.0
Pasta,2024-05-28,56,59.0
Pasta,2024-05-29,59,56.0
Pasta,2024-05-30,56,55.0
Pasta,2024-05-31,55,53.0
Pasta,2024-06-01,53,55.0
Pasta,2024-06-02,55,55.0
Pasta,2024-06-03,55,55.0
Pasta,2024-06-04,55,58.0
Pasta,2024-06-05,58,
Peanut Butter,2024-02-05,19,17.0
Peanut Butter,2024-02-06,17,16.0
Peanut Butter,2024-02-07,16,14.0
Peanut Butter,2024-02-08,14,14.0
Peanut Butter,2024-02-09,14,12.0
Peanut Butter,2024-02-10,12,13.0
Peanut Butter,2024-02-11,13,14.0
Peanut Butter,2024-02-12,14,15.0
Peanut Butter,2024-02-13,15,13.0
Peanut Butter,2024-02-14,13,17.0
Peanut Butter,2024-02-15,17,13.0
Peanut Butter,2024-02-16,13,12.0
Peanut Butter,2024-02-17,12,12.0
Peanut Butter,2024-02-18,12,14.0
Peanut Butter,2024-02-19,14,17.0
Peanut Butter,2024-02-20,17,13.0
Peanut Butter,2024-02-21,13,14.0
Peanut Butter,2024-02-22,14,13.0
Peanut Butter,2024-02-23,13,11.0
Peanut Butter,2024-02-24,11,15.0
Peanut Butter,2024-02-25,15,16.0
Peanut Butter,2024-02-26,16,14.0
Peanut Butter,2024-02-27,14,18.0
Peanut Butter,2024-02-28,18,20.0
Peanut Butter,2024-02-29,20,14.0
Peanut Butter,2024-03-01,14,17.0
Peanut Butter,2024-03-02,17,19.0
Peanut Butter,2024-03-03,19,16.0
Peanut Butter,2024-03-04,16,13.0
Peanut Butter,2024-03-05,13,12.0
Peanut Butter,2024-03-06,12,35.0
Peanut Butter,2024-03-07,35,20.0
Peanut Butter,2024-03-08,20,16.0
Peanut Butter,2024-03-09,16,17.0
Peanut Butter,2024-03-10,17,19.0
Peanut Butter,2024-03-11,19,21.0
Peanut Butter,2024-03-12,21,29.0
Peanut Butter,2024-03-13,29,22.0
Peanut Butter,2024-03-14,22,18.0
Peanut Butter,2024-03-15,18,15.0
Peanut Butter,2024-03-16,15,15.0
Peanut Butter,2024-03-17,15,19.0
Peanut Butter,2024-03-18,19,18.0
Peanut Butter,2024-03-19,18,25.0
Peanut Butter,2024-03-20,25,22.0
Peanut Butter,2024-03-21,22,15.0
Peanut Butter,2024-03-22,15,16.0
Peanut Butter,2024-03-23,16,18.0
Peanut Butter,2024-03-24,18,21.0
Peanut Butter,2024-03-25,21,22.0
Peanut Butter,2024-03-26,22,20.0
Peanut Butter,2024-03-27,20,20.0
Peanut Butter,2024-03-28,20,19.0
Peanut Butter,2024-03-29,19,18.0
Peanut Butter,2024-03-30,18,16.0
Peanut Butter,2024-03-31,16,21.0
Peanut Butter,2024-04-01,21,18.0
Peanut Butter,2024-04-02,18,16.0
Peanut Butter,2024-04-03,16,11.0
Peanut Butter,2024-04-04,11,8.0
Peanut Butter,2024-04-05,8,9.0
Peanut Butter,2024-04-06,9,7.0
Peanut Butter,2024-04-07,7,8.0
Peanut Butter,2024-04-08,8,8.0
Peanut Butter,2024-04-09,8,8.0
Peanut Butter,2024-04-10,8,9.0
Peanut Butter,2024-04-11,9,11.0
Peanut Butter,2024-04-12,11,12.0
Peanut Butter,2024-04-13,12,13.0
Peanut Butter,2024-04-14,13,11.0
Peanut Butter,2024-04-15,11,11.0
Peanut Butter,2024-04-16,11,11.0
Peanut Butter,2024-04-17,11,11.0
Peanut Butter,2024-04-18,11,10.0
Peanut Butter,2024-04-19,10,11.0
Peanut Butter,2024-04-20,11,13.0
Peanut Butter,2024-04-21,13,12.0
Peanut Butter,2024-04-22,12,12.0
Peanut Butter,2024-04-23,12,13.0
Peanut Butter,2024-04-24,13,14.0
Peanut Butter,2024-04-25,14,10.0
Peanut Butter,2024-04-26,10,7.0
Peanut Butter,2024-04-27,7,14.0
Peanut Butter,2024-04-28,14,28.0
Peanut Butter,2024-04-29,28,18.0
Peanut Butter,2024-04-30,18,14.0
Peanut Butter,2024-05-01,14,12.0
Peanut Butter,2024-05-02,12,11.0
Peanut Butter,2024-05-03,11,9.0
Peanut Butter,2024-05-04,9,14.0
Peanut Butter,2024-05-05,14,17.0
Peanut Butter,2024-05-06,17,44.0
Peanut Butter,2024-05-07,44,32.0
Peanut Butter,2024-05-08,32,21.0
Peanut Butter,2024-05-09,21,16.0
Peanut Butter,2024-05-10,16,11.0
Peanut Butter,2024-05-11,11,12.0
Peanut Butter,2024-05-12,12,14.0
Peanut Butter,2024-05-13,14,14.0
Peanut Butter,2024-05-14,14,14.0
Peanut Butter,2024-05-15,14,21.0
Peanut Butter,2024-05-16,21,49.0
Peanut Butter,2024-05-17,49,32.0
Peanut Butter,2024-05-18,32,17.0
Peanut Butter,2024-05-19,17,10.0
Peanut Butter,2024-05-20,10,8.0
Peanut Butter,2024-05-21,8,9.0
Peanut Butter,2024-05-22,9,10.0
Peanut Butter,2024-05-23,10,8.0
Peanut Butter,2024-05-24,8,7.0
Peanut Butter,2024-05-25,7,9.0
Peanut Butter,2024-05-26,9,10.0
Peanut Butter,2024-05-27,10,9.0
Peanut Butter,2024-05-28,9,11.0
Peanut Butter,2024-05-29,11,10.0
Peanut Butter,2024-05-30,10,7.0
Peanut Butter,2024-05-31,7,6.0
Peanut Butter,2024-06-01,6,9.0
Peanut Butter,2024-06-02,9,9.0
Peanut Butter,2024-06-03,9,10.0
Peanut Butter,2024-06-04,10,13.0
Peanut Butter,2024-06-05,13,
Plastic Cutlery,2024-02-05,44,42.0
Plastic Cutlery,2024-02-06,42,42.0
Plastic Cutlery,2024-02-07,42,39.0
Plastic Cutlery,2024-02-08,39,40.0
Plastic Cutlery,2024-02-09,40,36.0
Plastic Cutlery,2024-02-10,36,37.0
Plastic Cutlery,2024-02-11,37,38.0
Plastic Cutlery,2024-02-12,38,39.0
Plastic Cutlery,2024-02-13,39,38.0
Plastic Cutlery,2024-02-14,38,39.0
Plastic Cutlery,2024-02-15,39,36.0
Plastic Cutlery,2024-02-16,36,33.0
Plastic Cutlery,2024-02-17,33,37.0
Plastic Cutlery,2024-02-18,37,43.0
Plastic Cutlery,2024-02-19,43,39.0
Plastic Cutlery,2024-02-20,39,41.0
